cordon,zone_ext,direction,flux_type,charge,classe_distance,nb_pl_jour,distance_km,dep_ext,reg_ext,mz_ext,com_ext
macon,284,sortant,I,C,D2,0.01,168.0,89.0,1.0,6.0,89024.0
macon,284,sortant,I,C,D3,0.11,226.1,89.0,1.0,6.0,89024.0
macon,284,sortant,I,V,D2,0.01,168.0,89.0,1.0,6.0,89024.0
macon,284,sortant,I,V,D3,0.04,226.1,89.0,1.0,6.0,89024.0
macon,285,entrant,I,C,D3,0.0,203.4,70.0,1.0,24.0,70037.0
macon,285,entrant,I,V,D3,0.0,203.4,70.0,1.0,24.0,70037.0
macon,285,sortant,I,C,D2,0.01,163.3,70.0,1.0,24.0,70037.0
macon,285,sortant,I,V,D2,0.0,163.3,70.0,1.0,24.0,70037.0
macon,289,entrant,I,C,D2,0.0,146.3,58.0,1.0,1.0,58031.0
macon,289,entrant,I,V,D2,0.0,146.3,58.0,1.0,1.0,58031.0
macon,289,sortant,I,C,D2,0.0,146.6,58.0,1.0,1.0,58031.0
macon,289,sortant,I,V,D2,0.0,146.6,58.0,1.0,1.0,58031.0
macon,291,entrant,I,C,D2,0.08,102.5,39.0,1.0,,39300.0
macon,291,entrant,I,V,D2,0.05,102.5,39.0,1.0,,39300.0
macon,309,entrant,I,C,D2,0.16,123.9,21.0,1.0,27.0,21231.0
macon,309,entrant,I,V,D2,0.05,123.9,21.0,1.0,27.0,21231.0
macon,309,sortant,I,C,D2,0.19,127.9,21.0,1.0,27.0,21231.0
macon,309,sortant,I,V,D2,0.08,139.6,21.0,1.0,27.0,21231.0
macon,314,entrant,I,C,D2,0.0,164.2,39.0,1.0,,39254.0
macon,314,entrant,I,V,D2,0.0,164.2,39.0,1.0,,39254.0
macon,315,entrant,I,V,D2,0.02,116.0,71.0,1.0,20.0,71076.0
macon,315,sortant,I,C,D2,0.06,105.6,71.0,1.0,20.0,71076.0
macon,315,sortant,I,V,D2,0.07,105.6,71.0,1.0,20.0,71076.0
macon,316,entrant,I,C,D2,0.0,151.3,25.0,1.0,36.0,25056.0
macon,316,entrant,I,V,D2,0.0,151.0,25.0,1.0,36.0,25056.0
macon,316,sortant,I,C,D2,0.0,149.6,25.0,1.0,36.0,25056.0
macon,316,sortant,I,V,D2,0.0,147.6,25.0,1.0,36.0,25056.0
macon,320,entrant,I,C,D2,0.16,154.3,25.0,1.0,36.0,25056.0
macon,320,entrant,I,V,D2,0.1,154.3,25.0,1.0,36.0,25056.0
macon,320,sortant,I,C,D2,0.25,152.7,25.0,1.0,36.0,25056.0
macon,320,sortant,I,V,D2,0.08,152.7,25.0,1.0,36.0,25056.0
macon,324,entrant,I,C,D2,0.12,149.1,58.0,1.0,1.0,58194.0
macon,324,entrant,I,V,D2,0.08,156.5,58.0,1.0,1.0,58194.0
macon,324,sortant,I,C,D2,0.04,153.1,58.0,1.0,1.0,58194.0
macon,324,sortant,I,V,D2,0.04,153.1,58.0,1.0,1.0,58194.0
macon,337,sortant,I,C,D3,0.26,242.9,58.0,1.0,11.0,58215.0
macon,337,sortant,I,V,D3,0.41,242.9,58.0,1.0,11.0,58215.0
macon,338,sortant,I,C,D3,0.01,255.1,25.0,1.0,35.0,25388.0
macon,338,sortant,I,V,D3,0.0,255.1,25.0,1.0,35.0,25388.0
macon,345,sortant,I,C,D2,0.01,136.2,39.0,1.0,28.0,39501.0
macon,345,sortant,I,V,D2,0.01,136.2,39.0,1.0,28.0,39501.0
macon,346,entrant,I,C,D2,0.06,147.5,21.0,1.0,25.0,21599.0
macon,346,entrant,I,V,D2,0.02,147.5,21.0,1.0,25.0,21599.0
macon,346,sortant,I,C,D2,0.04,147.7,21.0,1.0,25.0,21599.0
macon,346,sortant,I,V,D2,0.01,147.7,21.0,1.0,25.0,21599.0
macon,351,entrant,I,C,D2,0.03,166.7,89.0,1.0,6.0,89024.0
macon,351,entrant,I,C,D3,0.38,224.2,89.0,1.0,6.0,89024.0
macon,351,entrant,I,V,D2,0.01,166.7,89.0,1.0,6.0,89024.0
macon,351,entrant,I,V,D3,0.04,224.2,89.0,1.0,6.0,89024.0
macon,351,sortant,I,C,D2,0.02,167.1,89.0,1.0,6.0,89024.0
macon,351,sortant,I,C,D3,0.16,225.2,89.0,1.0,6.0,89024.0
macon,351,sortant,I,V,D2,0.02,167.1,89.0,1.0,6.0,89024.0
macon,351,sortant,I,V,D3,0.06,225.2,89.0,1.0,6.0,89024.0
macon,352,entrant,I,C,D3,0.2,220.6,70.0,1.0,17.0,70285.0
macon,352,entrant,I,V,D3,0.02,220.6,70.0,1.0,17.0,70285.0
macon,355,entrant,I,C,D2,0.14,148.3,58.0,1.0,1.0,58194.0
macon,355,entrant,I,V,D2,0.09,155.7,58.0,1.0,1.0,58194.0
macon,355,sortant,I,C,D2,0.04,153.1,58.0,1.0,1.0,58194.0
macon,355,sortant,I,V,D2,0.04,153.1,58.0,1.0,1.0,58194.0
macon,358,entrant,I,C,D2,0.04,151.1,25.0,1.0,36.0,25454.0
macon,358,entrant,I,V,D2,0.02,151.1,25.0,1.0,36.0,25454.0
macon,362,entrant,I,C,D2,4.11,122.1,39.0,1.0,28.0,39462.0
macon,362,entrant,I,V,D2,3.54,122.1,39.0,1.0,28.0,39462.0
macon,362,sortant,I,C,D2,3.19,122.6,39.0,1.0,28.0,39462.0
macon,362,sortant,I,V,D2,3.43,122.6,39.0,1.0,28.0,39462.0
macon,370,entrant,I,C,D2,0.02,108.2,25.0,1.0,36.0,25084.0
macon,370,entrant,I,V,D2,0.01,108.2,25.0,1.0,36.0,25084.0
macon,370,sortant,I,C,D2,0.07,106.1,25.0,1.0,36.0,25084.0
macon,370,sortant,I,V,D2,0.02,106.1,25.0,1.0,36.0,25084.0
macon,379,entrant,I,C,D3,0.0,203.7,90.0,1.0,17.0,90010.0
macon,379,entrant,I,V,D3,0.0,203.7,90.0,1.0,17.0,90010.0
macon,379,sortant,I,C,D3,0.01,201.8,90.0,1.0,17.0,90010.0
macon,379,sortant,I,V,D3,0.0,201.8,90.0,1.0,17.0,90010.0
macon,396,sortant,I,C,D2,0.03,108.4,21.0,1.0,23.0,21043.0
macon,396,sortant,I,V,D2,0.04,108.4,21.0,1.0,23.0,21043.0
macon,414,entrant,I,C,D2,0.03,173.7,70.0,1.0,24.0,70279.0
macon,414,entrant,I,V,D2,0.03,173.7,70.0,1.0,24.0,70279.0
macon,414,sortant,I,C,D2,0.06,140.9,70.0,1.0,24.0,70279.0
macon,414,sortant,I,V,D2,0.01,140.9,70.0,1.0,24.0,70279.0
macon,418,entrant,I,C,D2,0.66,123.9,21.0,1.0,27.0,21273.0
macon,418,entrant,I,V,D2,0.34,123.9,21.0,1.0,27.0,21273.0
macon,420,entrant,I,C,D2,0.05,128.1,89.0,1.0,,89128.0
macon,420,entrant,I,V,D2,0.01,128.1,89.0,1.0,,89128.0
macon,422,entrant,I,C,D2,0.26,125.5,21.0,1.0,27.0,21231.0
macon,422,entrant,I,V,D2,0.1,125.5,21.0,1.0,27.0,21231.0
macon,422,sortant,I,C,D2,0.24,130.5,21.0,1.0,27.0,21231.0
macon,422,sortant,I,V,D2,0.12,139.4,21.0,1.0,27.0,21231.0
macon,426,entrant,I,C,D2,0.1,153.0,25.0,1.0,36.0,25056.0
macon,426,entrant,I,V,D2,0.07,153.0,25.0,1.0,36.0,25056.0
macon,426,sortant,I,C,D2,0.16,151.9,25.0,1.0,36.0,25056.0
macon,426,sortant,I,V,D2,0.05,151.9,25.0,1.0,36.0,25056.0
macon,439,sortant,I,C,D3,0.02,256.8,70.0,1.0,,70171.0
macon,439,sortant,I,V,D3,0.01,256.8,70.0,1.0,,70171.0
macon,445,sortant,I,C,D3,0.0,214.4,58.0,1.0,9.0,58109.0
macon,445,sortant,I,V,D3,0.0,214.4,58.0,1.0,9.0,58109.0
macon,457,entrant,I,C,D2,0.16,111.2,39.0,1.0,30.0,39198.0
macon,457,entrant,I,V,D2,0.15,111.2,39.0,1.0,30.0,39198.0
macon,457,sortant,I,C,D2,0.25,114.4,39.0,1.0,30.0,39198.0
macon,457,sortant,I,V,D2,0.27,114.4,39.0,1.0,30.0,39198.0
macon,459,entrant,I,V,D2,0.01,115.0,71.0,1.0,20.0,71076.0
macon,459,sortant,I,C,D2,0.05,104.6,71.0,1.0,20.0,71076.0
macon,459,sortant,I,V,D2,0.06,104.6,71.0,1.0,20.0,71076.0
macon,465,entrant,I,C,D2,0.09,149.0,58.0,1.0,1.0,58194.0
macon,465,entrant,I,V,D2,0.06,156.4,58.0,1.0,1.0,58194.0
macon,465,sortant,I,C,D2,0.03,153.0,58.0,1.0,1.0,58194.0
macon,465,sortant,I,V,D2,0.02,153.0,58.0,1.0,1.0,58194.0
macon,468,entrant,I,C,D3,0.0,201.2,90.0,1.0,17.0,90010.0
macon,468,entrant,I,V,D3,0.0,201.2,90.0,1.0,17.0,90010.0
macon,468,sortant,I,C,D2,0.0,199.4,90.0,1.0,17.0,90010.0
macon,468,sortant,I,V,D2,0.0,199.4,90.0,1.0,17.0,90010.0
macon,469,entrant,I,C,D2,0.15,125.1,21.0,1.0,27.0,21231.0
macon,469,entrant,I,V,D2,0.05,125.1,21.0,1.0,27.0,21231.0
macon,469,sortant,I,C,D2,0.17,128.4,21.0,1.0,27.0,21231.0
macon,469,sortant,I,V,D2,0.07,139.8,21.0,1.0,27.0,21231.0
macon,471,entrant,I,C,D3,0.01,238.7,21.0,1.0,7.0,21499.0
macon,471,entrant,I,V,D3,0.0,238.7,21.0,1.0,7.0,21499.0
macon,472,entrant,I,C,D2,0.42,148.8,89.0,1.0,,89025.0
macon,472,entrant,I,V,D2,0.06,148.8,89.0,1.0,,89025.0
macon,472,sortant,I,C,D2,0.58,169.7,89.0,1.0,,89025.0
macon,472,sortant,I,V,D2,0.26,169.7,89.0,1.0,,89025.0
macon,475,entrant,I,C,D2,0.01,151.4,25.0,1.0,,25309.0
macon,475,entrant,I,V,D2,0.01,151.4,25.0,1.0,,25309.0
macon,478,entrant,I,C,D2,0.2,126.3,21.0,1.0,27.0,21231.0
macon,478,entrant,I,V,D2,0.06,126.3,21.0,1.0,27.0,21231.0
macon,478,sortant,I,C,D2,0.23,129.4,21.0,1.0,27.0,21231.0
macon,478,sortant,I,V,D2,0.1,140.8,21.0,1.0,27.0,21231.0
macon,486,entrant,I,C,D2,0.09,154.9,25.0,1.0,36.0,25056.0
macon,486,entrant,I,V,D2,0.06,154.9,25.0,1.0,36.0,25056.0
macon,486,sortant,I,C,D2,0.14,154.8,25.0,1.0,36.0,25056.0
macon,486,sortant,I,V,D2,0.04,154.8,25.0,1.0,36.0,25056.0
macon,502,entrant,I,C,D2,0.26,108.0,39.0,1.0,28.0,39198.0
macon,502,entrant,I,V,D2,0.23,108.0,39.0,1.0,28.0,39198.0
macon,502,sortant,I,C,D2,0.32,118.5,39.0,1.0,28.0,39198.0
macon,502,sortant,I,V,D2,0.35,118.5,39.0,1.0,28.0,39198.0
macon,511,entrant,I,C,D2,0.2,125.8,21.0,1.0,27.0,21231.0
macon,511,entrant,I,V,D2,0.06,125.8,21.0,1.0,27.0,21231.0
macon,511,sortant,I,C,D2,0.23,129.4,21.0,1.0,27.0,21231.0
macon,511,sortant,I,V,D2,0.1,140.8,21.0,1.0,27.0,21231.0
macon,522,entrant,I,C,D2,0.0,126.2,39.0,1.0,,39478.0
macon,522,entrant,I,V,D2,0.0,126.2,39.0,1.0,,39478.0
macon,522,sortant,I,C,D2,0.01,125.9,39.0,1.0,,39478.0
macon,522,sortant,I,V,D2,0.01,125.9,39.0,1.0,,39478.0
macon,525,entrant,I,V,D2,0.0,112.4,71.0,1.0,14.0,71153.0
macon,525,sortant,I,C,D2,0.0,111.5,71.0,1.0,14.0,71153.0
macon,525,sortant,I,V,D2,0.0,111.5,71.0,1.0,14.0,71153.0
macon,542,entrant,I,C,D2,0.03,175.0,70.0,1.0,24.0,70279.0
macon,542,entrant,I,V,D2,0.03,175.0,70.0,1.0,24.0,70279.0
macon,542,sortant,I,C,D2,0.05,142.1,70.0,1.0,24.0,70279.0
macon,542,sortant,I,V,D2,0.01,142.1,70.0,1.0,24.0,70279.0
macon,546,sortant,I,C,D2,0.07,168.4,21.0,1.0,25.0,21472.0
macon,546,sortant,I,V,D2,0.03,168.4,21.0,1.0,25.0,21472.0
macon,554,sortant,I,C,D2,0.0,134.2,39.0,1.0,,39365.0
macon,554,sortant,I,V,D2,0.0,134.2,39.0,1.0,,39365.0
macon,555,entrant,I,C,D2,0.1,158.8,25.0,1.0,36.0,25056.0
macon,555,entrant,I,V,D2,0.07,158.8,25.0,1.0,36.0,25056.0
macon,555,sortant,I,C,D2,0.16,157.9,25.0,1.0,36.0,25056.0
macon,555,sortant,I,V,D2,0.05,157.9,25.0,1.0,36.0,25056.0
macon,557,entrant,I,C,D3,0.01,217.6,89.0,1.0,4.0,89133.0
macon,557,entrant,I,V,D3,0.0,217.6,89.0,1.0,4.0,89133.0
macon,557,sortant,I,C,D3,0.0,282.5,89.0,1.0,4.0,89133.0
macon,557,sortant,I,V,D3,0.0,282.5,89.0,1.0,4.0,89133.0
macon,567,entrant,I,C,D2,0.04,109.0,39.0,1.0,28.0,39198.0
macon,567,entrant,I,V,D2,0.03,109.0,39.0,1.0,28.0,39198.0
macon,567,sortant,I,C,D2,0.05,119.4,39.0,1.0,28.0,39198.0
macon,567,sortant,I,V,D2,0.05,119.4,39.0,1.0,28.0,39198.0
macon,568,sortant,I,C,D2,0.19,101.7,71.0,1.0,,71157.0
macon,568,sortant,I,V,D2,0.15,101.7,71.0,1.0,,71157.0
macon,578,entrant,I,C,D2,0.01,101.4,71.0,1.0,,71014.0
macon,578,entrant,I,V,D2,0.02,104.3,71.0,1.0,,71014.0
macon,578,sortant,I,C,D2,0.01,103.4,71.0,1.0,,71014.0
macon,578,sortant,I,V,D2,0.01,103.4,71.0,1.0,,71014.0
macon,589,sortant,I,C,D3,0.03,278.0,89.0,1.0,2.0,89404.0
macon,589,sortant,I,V,D3,0.0,278.0,89.0,1.0,2.0,89404.0
macon,590,sortant,I,C,D2,0.76,110.9,39.0,1.0,,39319.0
macon,590,sortant,I,V,D2,1.03,110.9,39.0,1.0,,39319.0
macon,594,entrant,I,V,D2,0.03,100.3,71.0,1.0,30.0,71326.0
macon,597,entrant,I,C,D2,0.03,126.4,21.0,1.0,24.0,21496.0
macon,597,entrant,I,C,D3,0.01,201.9,21.0,1.0,24.0,21496.0
macon,597,entrant,I,V,D2,0.02,126.4,21.0,1.0,24.0,21496.0
macon,597,entrant,I,V,D3,0.0,201.9,21.0,1.0,24.0,21496.0
macon,597,sortant,I,C,D2,0.02,126.1,21.0,1.0,24.0,21496.0
macon,597,sortant,I,C,D3,0.0,202.1,21.0,1.0,24.0,21496.0
macon,597,sortant,I,V,D2,0.02,126.1,21.0,1.0,24.0,21496.0
macon,597,sortant,I,V,D3,0.0,202.1,21.0,1.0,24.0,21496.0
macon,599,entrant,I,C,D2,0.03,167.0,89.0,1.0,6.0,89024.0
macon,599,entrant,I,C,D3,0.33,224.5,89.0,1.0,6.0,89024.0
macon,599,entrant,I,V,D2,0.01,167.0,89.0,1.0,6.0,89024.0
macon,599,entrant,I,V,D3,0.03,224.5,89.0,1.0,6.0,89024.0
macon,599,sortant,I,C,D2,0.02,167.5,89.0,1.0,6.0,89024.0
macon,599,sortant,I,C,D3,0.14,225.6,89.0,1.0,6.0,89024.0
macon,599,sortant,I,V,D2,0.01,167.5,89.0,1.0,6.0,89024.0
macon,599,sortant,I,V,D3,0.05,225.6,89.0,1.0,6.0,89024.0
macon,608,sortant,I,C,D2,0.0,132.4,21.0,1.0,3.0,21239.0
macon,608,sortant,I,V,D2,0.0,132.4,21.0,1.0,3.0,21239.0
macon,609,entrant,I,C,D3,0.04,249.4,89.0,1.0,2.0,89387.0
macon,609,entrant,I,V,D3,0.01,249.4,89.0,1.0,2.0,89387.0
macon,609,sortant,I,C,D3,0.08,273.7,89.0,1.0,2.0,89387.0
macon,609,sortant,I,V,D3,0.06,273.7,89.0,1.0,2.0,89387.0
macon,611,entrant,I,V,D2,0.02,112.9,71.0,1.0,14.0,71153.0
macon,611,sortant,I,C,D2,0.02,112.0,71.0,1.0,14.0,71153.0
macon,611,sortant,I,V,D2,0.03,112.0,71.0,1.0,14.0,71153.0
macon,614,entrant,I,V,D2,0.01,114.6,71.0,1.0,20.0,71076.0
macon,614,sortant,I,C,D2,0.04,104.0,71.0,1.0,20.0,71076.0
macon,614,sortant,I,V,D2,0.05,104.0,71.0,1.0,20.0,71076.0
macon,623,entrant,I,V,D2,0.0,105.7,71.0,1.0,,71230.0
macon,625,sortant,I,C,D2,0.02,164.1,21.0,1.0,23.0,21386.0
macon,625,sortant,I,V,D2,0.02,164.1,21.0,1.0,23.0,21386.0
macon,628,entrant,I,C,D2,0.04,100.4,39.0,1.0,,39154.0
macon,628,entrant,I,V,D2,0.04,100.4,39.0,1.0,,39154.0
macon,628,sortant,I,C,D2,0.03,100.6,39.0,1.0,,39154.0
macon,628,sortant,I,V,D2,0.03,100.6,39.0,1.0,,39154.0
macon,636,entrant,I,C,D2,0.22,100.9,71.0,1.0,,71014.0
macon,636,entrant,I,V,D2,0.35,104.0,71.0,1.0,,71014.0
macon,636,sortant,I,C,D2,0.18,103.2,71.0,1.0,,71014.0
macon,636,sortant,I,V,D2,0.16,103.2,71.0,1.0,,71014.0
macon,641,entrant,I,C,D2,0.12,125.2,21.0,1.0,27.0,21231.0
macon,641,entrant,I,V,D2,0.04,125.2,21.0,1.0,27.0,21231.0
macon,641,sortant,I,C,D2,0.15,128.3,21.0,1.0,27.0,21231.0
macon,641,sortant,I,V,D2,0.08,137.4,21.0,1.0,27.0,21231.0
macon,657,entrant,I,C,D2,0.14,171.6,70.0,1.0,16.0,70550.0
macon,657,entrant,I,C,D3,0.14,211.6,70.0,1.0,16.0,70550.0
macon,657,entrant,I,V,D2,0.09,171.6,70.0,1.0,16.0,70550.0
macon,657,entrant,I,V,D3,0.02,211.6,70.0,1.0,16.0,70550.0
macon,657,sortant,I,C,D2,0.21,162.9,70.0,1.0,16.0,70550.0
macon,657,sortant,I,C,D3,0.07,204.5,70.0,1.0,16.0,70550.0
macon,657,sortant,I,V,D2,0.12,162.9,70.0,1.0,16.0,70550.0
macon,657,sortant,I,V,D3,0.01,204.5,70.0,1.0,16.0,70550.0
macon,663,entrant,I,C,D2,0.03,101.3,39.0,1.0,,39368.0
macon,663,entrant,I,V,D2,0.03,101.3,39.0,1.0,,39368.0
macon,663,sortant,I,C,D2,0.03,101.8,39.0,1.0,,39368.0
macon,663,sortant,I,V,D2,0.03,101.8,39.0,1.0,,39368.0
macon,666,entrant,I,V,D2,0.02,113.7,71.0,1.0,14.0,71153.0
macon,666,sortant,I,C,D2,0.02,112.9,71.0,1.0,14.0,71153.0
macon,666,sortant,I,V,D2,0.03,112.9,71.0,1.0,14.0,71153.0
macon,667,entrant,I,C,D2,0.14,148.0,58.0,1.0,1.0,58296.0
macon,667,entrant,I,V,D2,0.07,148.0,58.0,1.0,1.0,58296.0
macon,678,sortant,I,C,D2,0.14,163.3,70.0,1.0,36.0,70076.0
macon,678,sortant,I,V,D2,0.02,163.3,70.0,1.0,36.0,70076.0
macon,693,entrant,I,C,D2,0.21,124.0,21.0,1.0,27.0,21231.0
macon,693,entrant,I,V,D2,0.07,124.0,21.0,1.0,27.0,21231.0
macon,693,sortant,I,C,D2,0.24,127.9,21.0,1.0,27.0,21231.0
macon,693,sortant,I,V,D2,0.11,139.6,21.0,1.0,27.0,21231.0
macon,695,entrant,I,C,D2,0.12,151.2,58.0,1.0,1.0,58194.0
macon,695,entrant,I,V,D2,0.08,158.6,58.0,1.0,1.0,58194.0
macon,695,sortant,I,C,D2,0.04,155.2,58.0,1.0,1.0,58194.0
macon,695,sortant,I,V,D2,0.03,155.2,58.0,1.0,1.0,58194.0
macon,696,entrant,I,C,D2,0.23,114.2,21.0,1.0,29.0,21054.0
macon,696,entrant,I,V,D2,0.06,114.2,21.0,1.0,29.0,21054.0
macon,696,sortant,I,C,D2,0.2,115.3,21.0,1.0,29.0,21054.0
macon,696,sortant,I,V,D2,0.07,115.3,21.0,1.0,29.0,21054.0
macon,697,sortant,I,C,D2,0.01,104.6,71.0,1.0,,71428.0
macon,697,sortant,I,V,D2,0.01,104.6,71.0,1.0,,71428.0
macon,699,sortant,I,C,D3,0.02,301.5,89.0,1.0,2.0,89239.0
macon,699,sortant,I,V,D3,0.0,301.5,89.0,1.0,2.0,89239.0
macon,705,entrant,I,C,D2,0.34,129.5,21.0,1.0,27.0,21171.0
macon,705,entrant,I,V,D2,0.16,129.5,21.0,1.0,27.0,21171.0
macon,705,sortant,I,C,D2,0.22,128.6,21.0,1.0,27.0,21171.0
macon,705,sortant,I,V,D2,0.2,128.6,21.0,1.0,27.0,21171.0
macon,707,sortant,I,C,D3,0.14,256.9,90.0,1.0,17.0,90103.0
macon,726,sortant,I,C,D3,0.48,230.1,89.0,1.0,6.0,89139.0
macon,726,sortant,I,V,D3,0.35,230.1,89.0,1.0,6.0,89139.0
macon,729,sortant,I,C,D3,0.52,238.0,25.0,1.0,35.0,25196.0
macon,729,sortant,I,V,D3,0.16,238.0,25.0,1.0,35.0,25196.0
macon,733,entrant,I,C,D2,0.0,106.4,39.0,1.0,,39478.0
macon,733,entrant,I,V,D2,0.0,106.4,39.0,1.0,,39478.0
macon,733,sortant,I,C,D2,0.03,118.8,39.0,1.0,,39478.0
macon,733,sortant,I,V,D2,0.03,118.8,39.0,1.0,,39478.0
macon,734,entrant,I,C,D3,0.0,202.1,90.0,1.0,17.0,90010.0
macon,734,entrant,I,V,D3,0.0,202.1,90.0,1.0,17.0,90010.0
macon,734,sortant,I,C,D3,0.0,200.2,90.0,1.0,17.0,90010.0
macon,734,sortant,I,V,D3,0.0,200.2,90.0,1.0,17.0,90010.0
macon,740,sortant,I,C,D2,0.06,119.5,39.0,1.0,30.0,39476.0
macon,740,sortant,I,V,D2,0.09,119.5,39.0,1.0,30.0,39476.0
macon,744,entrant,I,C,D2,0.16,123.4,21.0,1.0,27.0,21231.0
macon,744,entrant,I,V,D2,0.05,123.4,21.0,1.0,27.0,21231.0
macon,744,sortant,I,C,D2,0.18,127.3,21.0,1.0,27.0,21231.0
macon,744,sortant,I,V,D2,0.08,139.1,21.0,1.0,27.0,21231.0
macon,746,entrant,I,C,D3,0.12,201.4,70.0,1.0,15.0,70025.0
macon,746,entrant,I,V,D3,0.02,201.4,70.0,1.0,15.0,70025.0
macon,747,entrant,I,C,D2,0.06,159.0,25.0,1.0,36.0,25258.0
macon,747,entrant,I,V,D2,0.04,159.0,25.0,1.0,36.0,25258.0
macon,747,sortant,I,C,D2,1.08,151.3,25.0,1.0,36.0,25258.0
macon,747,sortant,I,V,D2,0.35,151.3,25.0,1.0,36.0,25258.0
macon,748,sortant,I,C,D2,0.06,129.5,21.0,1.0,25.0,21277.0
macon,748,sortant,I,V,D2,0.08,129.5,21.0,1.0,25.0,21277.0
macon,753,entrant,I,C,D3,0.02,213.6,89.0,1.0,6.0,89265.0
macon,753,entrant,I,V,D3,0.0,213.6,89.0,1.0,6.0,89265.0
macon,778,sortant,I,C,D2,0.02,147.5,21.0,1.0,,21102.0
macon,778,sortant,I,V,D2,0.01,147.5,21.0,1.0,,21102.0
macon,790,entrant,I,C,D2,0.16,154.3,25.0,1.0,36.0,25056.0
macon,790,entrant,I,V,D2,0.11,154.3,25.0,1.0,36.0,25056.0
macon,790,sortant,I,C,D2,0.25,153.5,25.0,1.0,36.0,25056.0
macon,790,sortant,I,V,D2,0.08,153.5,25.0,1.0,36.0,25056.0
macon,797,entrant,I,C,D2,0.02,101.6,71.0,1.0,,71014.0
macon,797,entrant,I,V,D2,0.03,104.4,71.0,1.0,,71014.0
macon,797,sortant,I,C,D2,0.02,103.3,71.0,1.0,,71014.0
macon,797,sortant,I,V,D2,0.02,103.3,71.0,1.0,,71014.0
macon,806,entrant,I,C,D2,0.03,166.0,89.0,1.0,6.0,89024.0
macon,806,entrant,I,C,D3,0.41,223.5,89.0,1.0,6.0,89024.0
macon,806,entrant,I,V,D2,0.01,166.0,89.0,1.0,6.0,89024.0
macon,806,entrant,I,V,D3,0.04,223.5,89.0,1.0,6.0,89024.0
macon,806,sortant,I,C,D2,0.02,165.6,89.0,1.0,6.0,89024.0
macon,806,sortant,I,C,D3,0.17,223.7,89.0,1.0,6.0,89024.0
macon,806,sortant,I,V,D2,0.02,165.6,89.0,1.0,6.0,89024.0
macon,806,sortant,I,V,D3,0.07,223.7,89.0,1.0,6.0,89024.0
macon,815,entrant,I,C,D2,0.13,158.4,25.0,1.0,36.0,25056.0
macon,815,entrant,I,V,D2,0.09,158.4,25.0,1.0,36.0,25056.0
macon,815,sortant,I,C,D2,0.21,157.5,25.0,1.0,36.0,25056.0
macon,815,sortant,I,V,D2,0.07,157.5,25.0,1.0,36.0,25056.0
macon,816,sortant,I,C,D2,0.02,104.6,21.0,1.0,27.0,21390.0
macon,816,sortant,I,V,D2,0.01,104.6,21.0,1.0,27.0,21390.0
macon,840,sortant,I,C,D2,0.01,142.9,21.0,1.0,26.0,21111.0
macon,840,sortant,I,V,D2,0.0,142.9,21.0,1.0,26.0,21111.0
macon,851,entrant,I,V,D2,0.16,119.2,71.0,1.0,,71014.0
macon,851,sortant,I,C,D2,0.05,106.4,71.0,1.0,,71014.0
macon,851,sortant,I,V,D2,0.06,106.4,71.0,1.0,,71014.0
macon,856,entrant,I,V,D2,0.04,104.3,71.0,1.0,12.0,71306.0
macon,857,entrant,I,C,D2,0.08,147.5,58.0,1.0,1.0,58194.0
macon,857,entrant,I,V,D2,0.05,154.8,58.0,1.0,1.0,58194.0
macon,857,sortant,I,C,D2,0.03,151.3,58.0,1.0,1.0,58194.0
macon,857,sortant,I,V,D2,0.02,151.3,58.0,1.0,1.0,58194.0
macon,858,entrant,I,C,D2,0.11,152.9,25.0,1.0,36.0,25056.0
macon,858,entrant,I,V,D2,0.08,152.9,25.0,1.0,36.0,25056.0
macon,858,sortant,I,C,D2,0.18,151.6,25.0,1.0,36.0,25056.0
macon,858,sortant,I,V,D2,0.06,151.6,25.0,1.0,36.0,25056.0
macon,861,entrant,I,C,D3,1.73,225.0,90.0,1.0,35.0,90022.0
macon,862,sortant,I,C,D2,0.04,123.1,21.0,1.0,,21584.0
macon,862,sortant,I,V,D2,0.01,123.1,21.0,1.0,,21584.0
macon,865,entrant,I,C,D2,0.34,126.3,21.0,1.0,27.0,21231.0
macon,865,entrant,I,V,D2,0.11,126.3,21.0,1.0,27.0,21231.0
macon,865,sortant,I,C,D2,0.39,130.2,21.0,1.0,27.0,21231.0
macon,865,sortant,I,V,D2,0.17,141.6,21.0,1.0,27.0,21231.0
macon,866,entrant,I,C,D2,0.01,113.3,21.0,1.0,3.0,21249.0
macon,866,entrant,I,V,D2,0.01,113.3,21.0,1.0,3.0,21249.0
macon,866,sortant,I,C,D2,0.01,113.7,21.0,1.0,3.0,21249.0
macon,866,sortant,I,V,D2,0.01,113.7,21.0,1.0,3.0,21249.0
macon,868,entrant,I,C,D2,0.0,133.4,21.0,1.0,26.0,21483.0
macon,868,entrant,I,V,D2,0.0,133.4,21.0,1.0,26.0,21483.0
macon,873,sortant,I,C,D2,0.42,149.0,21.0,1.0,24.0,21522.0
macon,873,sortant,I,V,D2,0.52,149.0,21.0,1.0,24.0,21522.0
macon,875,entrant,I,C,D3,0.05,239.0,89.0,1.0,2.0,89074.0
macon,875,entrant,I,V,D3,0.01,239.0,89.0,1.0,2.0,89074.0
macon,875,sortant,I,C,D3,0.55,277.4,89.0,1.0,2.0,89074.0
macon,875,sortant,I,V,D3,0.11,277.4,89.0,1.0,2.0,89074.0
